Name,Naics,Address,City,County,State,zip,excess_low_lbs,excess_high_lbs,UniqueID,prepared
Northstar Restaurants Inc.,Full-Service Restaurants,1425 SW Wanamaker Rd,Topeka,Shawnee,KS,66604,2760,3392,RFS75128,0
Northstar Restaurants Inc.,Full-Service Restaurants,14425 College Blvd # 150,Lenexa,Johnson,KS,66215,138000,169600,RFS76388,0
Notch 8 LLC,Full-Service Restaurants,315 W 3rd St,Pittsburg,Crawford,KS,66762,2879,23744,RFS161198,0
Noto Burrito,Full-Service Restaurants,822 N Kansas Ave,Topeka,Shawnee,KS,66608,7253,33920,RFS263598,0
Npc International Holdings Inc.,Limited-Service Restaurants,7300 W 129th St,Overland Park,Johnson,KS,66213,31127273,31127273,RFS427563,0
Npc International Inc.,Limited-Service Restaurants,10006 W 75th St,Overland Park,Johnson,KS,66204,72326,87000,RFS285855,0
Npc International Inc.,Limited-Service Restaurants,10940 Parallel Pkwy Ste C,Kansas City,Wyandotte,KS,66109,34916,49500,RFS293732,0
Npc International Inc.,Limited-Service Restaurants,11450 Shwnee Mission Pkwy,Shawnee Mission,Johnson,KS,66203,72326,87000,RFS298508,0
Npc International Inc.,Limited-Service Restaurants,11719 College Blvd,Shawnee Mission,Johnson,KS,66210,29928,36000,RFS300199,0
Npc International Inc.,Limited-Service Restaurants,11970 S Strang Line Rd,Olathe,Johnson,KS,66062,72326,87000,RFS301302,0
Npc International Inc.,Limited-Service Restaurants,15327 W 67th St,Shawnee,Johnson,KS,66217,64844,78000,RFS320624,0
Npc International Inc.,Limited-Service Restaurants,1700 SW Wanamaker Rd,Topeka,Shawnee,KS,66604,54868,66000,RFS327058,0
Npc International Inc.,Limited-Service Restaurants,2119 SW Gage Blvd,Topeka,Shawnee,KS,66614,49880,60000,RFS343530,0
Npc International Inc.,Limited-Service Restaurants,2920 W 18th Ave,Emporia,Lyon,KS,66801,37410,45000,RFS364600,0
Npc International Inc.,Limited-Service Restaurants,3406 SW Topeka Blvd,Topeka,Shawnee,KS,66611,49880,60000,RFS376395,0
Npc International Inc.,Limited-Service Restaurants,4200 W 115th St Ste 200,Leawood,Johnson,KS,66211,31127273,31127273,RFS390232,0
Npc International Inc.,Limited-Service Restaurants,4328 W 119th St Unit 3c,Leawood,Johnson,KS,66209,54868,66000,RFS392315,0
Npc International Inc.,Limited-Service Restaurants,500 SW 10th Ave,Topeka,Shawnee,KS,66612,54868,66000,RFS400892,0
Npc International Inc.,Limited-Service Restaurants,5697 W 95th St,Shawnee Mission,Johnson,KS,66207,17458,21000,RFS409951,0
Npc International Inc.,Limited-Service Restaurants,5900 Roeland Dr,Roeland Park,Johnson,KS,66205,34533,34533,RFS411944,0
Npc International Inc.,Limited-Service Restaurants,7121 W 151st St,Overland Park,Johnson,KS,66223,44892,54000,RFS425737,0
Npc International Inc.,Limited-Service Restaurants,7720 State Ave,Kansas City,Wyandotte,KS,66112,54868,66000,RFS431001,0
Npc International Inc.,Limited-Service Restaurants,8319 W 135th St,Overland Park,Johnson,KS,66223,54868,66000,RFS436851,0
Npc International Inc.,Limited-Service Restaurants,8699 Bluejacket St,Lenexa,Johnson,KS,66214,72326,87000,RFS439384,0
Npc International Inc.,Limited-Service Restaurants,9100 Santa Fe Dr,Overland Park,Johnson,KS,66212,54868,66000,RFS442703,0
Npc International Inc.,Limited-Service Restaurants,9161 Metcalf Ave,Overland Park,Johnson,KS,66212,72326,87000,RFS443246,0
Npc Operating Company B Inc.,Limited-Service Restaurants,7300 W 129th St,Shawnee Mission,Johnson,KS,66213,31127273,31127273,RFS427564,0
O Cafe,Full-Service Restaurants,1530 W 6th Ste Ste E,Lawrence,Douglas,KS,66044,3270,13568,RFS83188,0
Oak & Pie,Limited-Service Restaurants,2244 N Greenwich Rd # 900,Wichita,Sedgwick,KS,67226,5700,5700,RFS348042,0
Oakley Creek Bbq & Catering,Caterers,723 N 1851st Diag Rd,Lecompton,Shawnee,KS,66050,2879,23744,RFS20848,0
Oakpark Jj LLC,Limited-Service Restaurants,9920 Skyview Ln,Lenexa,Johnson,KS,66220,16770,30000,RFS448052,0
Ocho Catering Llc.,Caterers,8946 E Funston CT,Wichita,Sedgwick,KS,67207,2879,16960,RFS22914,0
Off The Square Grill,Limited-Service Restaurants,325 New York Ave,Holton,Jackson,KS,66436,7738,27000,RFS373319,0
Off The Vine,Full-Service Restaurants,731 N Main St,Russell,Russell,KS,67665,3484,30528,RFS250876,0
Ohana's Shaved Ice,Limited-Service Restaurants,24210 W 123rd Ter,Olathe,Johnson,KS,66061,24150,39000,RFS353257,0
Oishi Sushi Restaurant & Bar,Full-Service Restaurants,12220 Shwnee Mission Pkwy,Shawnee,Johnson,KS,66216,29723,54272,RFS57621,0
Oklahom Joe's Bbq & Catering,Full-Service Restaurants,11723 Roe Ave,Leawood,Johnson,KS,66211,26008,47488,RFS51467,0
Oklahoma Boy's Bbq,Full-Service Restaurants,2209 Ohio St,Augusta,Butler,KS,67010,8975,37312,RFS123560,0
Oklahoma Magic L.P.,Limited-Service Restaurants,7700 E Polo Dr,Wichita,Sedgwick,KS,67206,59694,150000,RFS430809,0
Olathe Pizza Shop Inc,Limited-Service Restaurants,736 W Park St,Olathe,Johnson,KS,66061,23831,23831,RFS428106,0
Old Chicago,Full-Service Restaurants,545 Wakarusa Dr,Lawrence,Douglas,KS,66049,2879,23744,RFS219155,0
Old Chicago Bistro,Full-Service Restaurants,3700 10th St,Great Bend,Barton,KS,67530,6308,27136,RFS177368,0
Old Chicago of Kansas Inc.,Full-Service Restaurants,2001 Clock Tower Pl,Manhattan,Riley,KS,66503,27600,33920,RFS110312,0
Old Chicago of Kansas Inc.,Limited-Service Restaurants,7700 E Kellogg Dr,Wichita,Sedgwick,KS,67207,37410,45000,RFS430805,0
Old Mill Tasty Shop Ltd,Limited-Service Restaurants,604 E Douglas Ave,Wichita,Sedgwick,KS,67202,29700,51000,RFS414202,0
Old Tokyo Steakhouse,Full-Service Restaurants,6821 W Taft Ave,Wichita,Sedgwick,KS,67209,2879,23744,RFS242151,0
Old Town Restaurant,Full-Service Restaurants,1000 Main St,Parsons,Labette,KS,67357,7763,7763,RFS28869,0
Olive Events Inc.,Caterers,11620 Leavenworth Rd,Kansas City,Wyandotte,KS,66109,10190,40704,RFS2246,0
Olive Garden 4461,Full-Service Restaurants,1700 E 17th Ave,Hutchinson,Reno,KS,67501,5144,23744,RFS93105,0
Olive Garden Italian Restauran,Full-Service Restaurants,2820 S 9th St,Salina,Saline,KS,67401,17425,40704,RFS148302,0
Olive Garden Italian Restaurant,Full-Service Restaurants,715 Tuttle Creek Blvd,Manhattan,Riley,KS,66502,28165,64448,RFS248237,0
Olive Green,Full-Service Restaurants,6600 W Central Ave,Wichita,Sedgwick,KS,67212,15935,33920,RFS239267,0
Olive Tree Restaurant Corp,Full-Service Restaurants,2949 N Rock Rd Ste 100,Wichita,Sedgwick,KS,67226,2879,23744,RFS151905,0
Oliver's Beef & Brew,Full-Service Restaurants,245 Main St,Little River,Rice,KS,67457,2879,2879,RFS134850,0
Oliver's Beef & Brew,Full-Service Restaurants,925 E 30th Ave,Hutchinson,Reno,KS,67502,8612,33920,RFS276228,0
Olives and Pitas,Limited-Service Restaurants,756 N Tyler Rd,Wichita,Sedgwick,KS,67212,17529,33000,RFS429851,0
On The Border Corporation,Full-Service Restaurants,1930 N Rock Rd,Wichita,Sedgwick,KS,67206,414000,508800,RFS106069,0
On The Side Catering,Caterers,11503 S Strang Line Rd C,Olathe,Johnson,KS,66062,14862,27136,RFS2153,0
One Girl In A Messy Kitchen,Full-Service Restaurants,10700 Horton St,Overland Park,Johnson,KS,66211,1786,10176,RFS39081,0
O'Neill's Restaurant & Bar,Full-Service Restaurants,9417 Mission Rd,Leawood,Johnson,KS,66206,59447,108544,RFS278125,0
Onion Palace,Full-Service Restaurants,313 E Elm St,Columbus,Cherokee,KS,66725,4225,23744,RFS160336,0
Op5305 Inc.,Full-Service Restaurants,6936 W 119th St,Shawnee Mission,Johnson,KS,66209,36507,36507,RFS243416,0
Opies Family Restaurant,Limited-Service Restaurants,802 Bridge St,Humboldt,Allen,KS,66748,3792,3792,RFS433730,0
Opie's Pizza,Limited-Service Restaurants,203 E Saint John St,Girard,Crawford,KS,66743,4955,18000,RFS339821,0
Opjj LLC,Limited-Service Restaurants,20180 W 153rd St,Olathe,Johnson,KS,66062,14137,33000,RFS339232,0
Opjj LLC,Limited-Service Restaurants,8601 College Blvd,Overland Park,Johnson,KS,66210,9976,12000,RFS438920,0
Opp LLC,Limited-Service Restaurants,10057 W 87th St,Overland Park,Johnson,KS,66212,9000,36000,RFS286437,0
Orange Leaf Frozen Yogurt,Limited-Service Restaurants,1114 Commercial St Ste C,Emporia,Lyon,KS,66801,9207,42000,RFS296224,0
Orange Leaf Frozen Yogurt,Limited-Service Restaurants,4801 Bauer Farm Dr,Lawrence,Douglas,KS,66049,33871,66000,RFS398196,0
Orange Leaf Frozen Yogurt,Limited-Service Restaurants,501 3rd Pl,Manhattan,Riley,KS,66502,3011,3011,RFS401162,0
Orange Leaf Frozen Yogurt,Limited-Service Restaurants,7730 E 37th St N Ste A,Wichita,Sedgwick,KS,67226,8294,45000,RFS431049,0
Orange Leaf Frozen Yogurt,Limited-Service Restaurants,8918 W 21st St N Ste 600,Wichita,Sedgwick,KS,67205,2515,2515,RFS440709,0
Orange Leaf Yogurt,Limited-Service Restaurants,1570 SW Wanamaker Rd # 230,Topeka,Shawnee,KS,66604,3177,9000,RFS321966,0
O'Reilly Management Corp,Limited-Service Restaurants,1202 W 6th Ave,Emporia,Lyon,KS,66801,174580,210000,RFS302418,0
Orginial Pizza,Limited-Service Restaurants,11916 Mohawk Rd,Leawood,Johnson,KS,66209,18577,30000,RFS301151,0
Original Bread Inc.,Full-Service Restaurants,20120 W 153rd St,Olathe,Johnson,KS,66062,93840,115328,RFS111681,0
Original Bread Inc.,Full-Service Restaurants,2441 N Maize Rd Ste 115,Wichita,Sedgwick,KS,67205,4061,27136,RFS134574,0
Original Bread Inc.,Full-Service Restaurants,315 Southwind Pl,Manhattan,Riley,KS,66503,93840,115328,RFS161178,0
Original Bread Inc.,Full-Service Restaurants,6800 W 135th St,Shawnee Mission,Johnson,KS,66223,14400,30528,RFS241823,0
Original Bread Inc.,Full-Service Restaurants,7070 Martway St,Shawnee Mission,Johnson,KS,66202,93840,115328,RFS246501,0
Original Bread Inc.,Full-Service Restaurants,15221 W 87th Street Pkwy,Lenexa,Johnson,KS,66219,91080,111936,RFS82598,0
Original Bread Inc.,Full-Service Restaurants,1605 N Rock Rd,Wichita,Sedgwick,KS,67206,33120,40704,RFS87687,0
Original Bread Inc.,Full-Service Restaurants,1811 Village West Pkwy,Kansas City,Wyandotte,KS,66111,93840,115328,RFS99826,0
Original Pizza of Kansas Inc,Limited-Service Restaurants,11511 W 95th St,Shawnee Mission,Johnson,KS,66214,22446,27000,RFS299028,0
Orla LLC,Limited-Service Restaurants,8244 S Hancock CT,Derby,Sedgwick,KS,67037,27090,27090,RFS436193,0
Oscar's of Hoxie L.L.C.,Limited-Service Restaurants,845 Main St,Hoxie,Sheridan,KS,67740,24486,72000,RFS437812,0
Osp Pizza Delivery and Carryout,Limited-Service Restaurants,70 N Eagle Ln,Mound City,Linn,KS,66056,2879,30000,RFS423642,0
Otto's Cafe,Full-Service Restaurants,711 N Broadway St,Pittsburg,Crawford,KS,66762,63480,78016,RFS247371,0
Ourrs Family Dining,Limited-Service Restaurants,1606 S Georgetown St,Wichita,Sedgwick,KS,67218,3484,24000,RFS323485,0
Outlaw Bbq LLC,Full-Service Restaurants,308 E Main St,Glen Elder,Mitchell,KS,67446,11627,50880,RFS157870,0
Outlaw Pizza,Limited-Service Restaurants,13812 Fontana St,Leawood,Johnson,KS,66224,5955,24000,RFS312758,0
Overland Pork Bbq LLC,Full-Service Restaurants,15028 Lakeside Dr,Basehor,Leavenworth,KS,66007,12300,27136,RFS80734,0
P B & J Restaurants Inc.,Full-Service Restaurants,7111 W 95th St,Overland Park,Johnson,KS,66212,160080,196736,RFS247499,0
P H North Inc.,Limited-Service Restaurants,15 N Union St,Council Grove,Morris,KS,66846,34916,42000,RFS318321,0
P.J. Wichita L.L.C.,Limited-Service Restaurants,625 N Rock Rd,Derby,Sedgwick,KS,67037,1686,3000,RFS417051,0
P16-9 Inc.,Limited-Service Restaurants,11404 W 144th St,Overland Park,Johnson,KS,66221,20005,69000,RFS298282,0
Pad Thai Restaurant Inc,Full-Service Restaurants,14319 Metcalf Ave,Overland Park,Johnson,KS,66223,27866,50880,RFS75657,0
Pal Indian Cuisine LLC,Full-Service Restaurants,6711 SW Crestwood Dr,Topeka,Shawnee,KS,66619,2879,23744,RFS240709,0
Palermos Pizza,Limited-Service Restaurants,12720 S Rene St,Olathe,Johnson,KS,66062,13004,21000,RFS306910,0
Paleteria Tropicana 4 LLC,Limited-Service Restaurants,151 S 18th St,Kansas City,Wyandotte,KS,66102,5712,5712,RFS319433,0
Paleteria Y Neveria Cuauhtemoc,Limited-Service Restaurants,504 N Colorado St,Ulysses,Grant,KS,67880,1368,1368,RFS401892,0
Palmer's Grill LLC,Full-Service Restaurants,335 S Nine Iron Dr,Andover,Butler,KS,67002,11826,30528,RFS168373,0
Pan Fried Omaha LLC,Full-Service Restaurants,9401 Reeds Rd,Overland Park,Johnson,KS,66207,42727,78016,RFS277954,0
Pancake House LLC,Full-Service Restaurants,640 E Pancake Blvd,Liberal,Seward,KS,67901,8462,20352,RFS236303,0
Panchos 2 LLC,Full-Service Restaurants,3506 SW Topeka Blvd,Topeka,Shawnee,KS,66611,2879,23744,RFS172840,0
Panchos 3 LLC,Full-Service Restaurants,419 W 6th St,Junction City,Geary,KS,66441,9102,37312,RFS191090,0
Panchos Mexican Food,Full-Service Restaurants,1808 E Santa Fe St,Olathe,Johnson,KS,66062,2760,3392,RFS99497,0
Panda Cafe LLC,Full-Service Restaurants,4900 E Pawnee Ave,Wichita,Sedgwick,KS,67218,28683,61056,RFS206094,0
Panda Express Inc.,Full-Service Restaurants,1920 SW Wanamaker Rd # 160,Topeka,Shawnee,KS,66604,27600,33920,RFS105612,0
Panda Express Inc.,Full-Service Restaurants,2760 N Maize Rd,Wichita,Sedgwick,KS,67205,89237,89237,RFS146230,0
Panda Express Inc.,Full-Service Restaurants,299 N K 7 Hwy,Olathe,Johnson,KS,66061,24840,30528,RFS152643,0
Panda Express Inc.,Full-Service Restaurants,10950 Stadium Pkwy,Kansas City,Wyandotte,KS,66111,24840,30528,RFS41323,0
Panda Express Inc.,Full-Service Restaurants,11787 E Kellogg Dr,Wichita,Sedgwick,KS,67207,24840,30528,RFS51766,0
Panda Express Inc.,Full-Service Restaurants,11990 S Strang Line Rd,Olathe,Johnson,KS,66062,27600,33920,RFS53416,0
Panda Express Inc.,Full-Service Restaurants,12210 W 95th St,Lenexa,Johnson,KS,66215,27600,33920,RFS57532,0
Panda Express Inc.,Full-Service Restaurants,1528 E 17th Ave,Hutchinson,Reno,KS,67501,27600,33920,RFS82970,0
Panda Kitchen,Full-Service Restaurants,217 S Meridian Ave,Valley Center,Sedgwick,KS,67147,25496,54272,RFS121348,0
Panda Kitchen,Full-Service Restaurants,427 SE 10th St,Newton,Harvey,KS,67114,11303,30528,RFS193447,0
Panda Palace Chinese Restaurant,Full-Service Restaurants,1111 N Washington St,Junction City,Geary,KS,66441,8345,37312,RFS44814,0
Pandora Rolled Ice Cream,Limited-Service Restaurants,1125 Laramie St Ste G,Manhattan,Riley,KS,66502,2879,2879,RFS297109,0
Panera Bread,Full-Service Restaurants,2375 S 9th St,Salina,Saline,KS,67401,19320,23744,RFS131471,0
Panera Bread Company,Full-Service Restaurants,8300 Mission Rd,Leawood,Johnson,KS,66206,130040,130040,RFS264697,0
Paolucci Restaurant and Lounge Inc,Full-Service Restaurants,115 S 3rd St,Atchison,Atchison,KS,66002,16573,16573,RFS49266,0
Papa John's,Limited-Service Restaurants,1010 Wyatt Earp Blvd,Dodge City,Ford,KS,67801,32856,32856,RFS287343,0
Papa John's,Limited-Service Restaurants,13505 S Mur Len Rd,Olathe,Johnson,KS,66062,42727,42727,RFS311603,0
Papa John's,Limited-Service Restaurants,1519 S Broadway St,Pittsburg,Crawford,KS,66762,30796,30796,RFS319940,0
Papa John's,Limited-Service Restaurants,1700 N Main St,Newton,Harvey,KS,67114,28886,28886,RFS327025,0
Papa John's,Limited-Service Restaurants,22358 W 66th St,Shawnee,Johnson,KS,66226,24577,48000,RFS347792,0
Papa John's,Limited-Service Restaurants,3236 N Rock Rd Ste 120,Wichita,Sedgwick,KS,67226,20716,39000,RFS373051,0
Papa John's,Limited-Service Restaurants,4637 Shawnee Dr,Kansas City,Wyandotte,KS,66106,9381,69000,RFS396420,0
Papa John's International Inc.,Limited-Service Restaurants,1738 S 4th St,Leavenworth,Leavenworth,KS,66048,52374,63000,RFS328801,0
Papa Johns Pizza,Limited-Service Restaurants,1003 E 37th St,Hays,Ellis,KS,67601,3181,15000,RFS286187,0
Papa Johns Pizza,Limited-Service Restaurants,101 S Parker St,Olathe,Johnson,KS,66061,42727,42727,RFS287114,0
Papa John's Pizza,Limited-Service Restaurants,2808 W US Highway 50,Emporia,Lyon,KS,66801,9233,9233,RFS362289,0
Papa John's Pizza Store 1859,Limited-Service Restaurants,4637 Shawnee Dr,Kansas City,Wyandotte,KS,66106,9381,69000,RFS396421,0
Papa Murphy's,Limited-Service Restaurants,2712 S Seneca St,Wichita,Sedgwick,KS,67217,5499,36000,RFS360290,0
Papa Murphy's,Limited-Service Restaurants,3400 S 4th St,Leavenworth,Leavenworth,KS,66048,5112,5112,RFS376215,0
Papa Murphy's,Limited-Service Restaurants,4813 E Central Ave,Wichita,Sedgwick,KS,67208,6424,6424,RFS398406,0
Papa Murphy's,Limited-Service Restaurants,608 Tulip Dr Ste B,Bonner Springs,Wyandotte,KS,66012,41540,41540,RFS414761,0
Papa Murphy's,Limited-Service Restaurants,934 W 6th St,Junction City,Geary,KS,66441,4967,4967,RFS444643,0
Papa Murphy's Pizza,Limited-Service Restaurants,13303 W Maple St Ste 127,Wichita,Sedgwick,KS,67235,5996,27000,RFS310577,0
Papa Murphys Take N Bake,Limited-Service Restaurants,16563 W 151st St,Olathe,Johnson,KS,66062,6492,36000,RFS325563,0
Papa Murphy's Take N Bake,Limited-Service Restaurants,13473 Switzer Rd Unit G,Overland Park,Johnson,KS,66213,9508,9508,RFS311337,0
Papa Murphys Take N Bake Pizza,Limited-Service Restaurants,1035 SW Gage Blvd Ste 100,Topeka,Shawnee,KS,66604,11196,45000,RFS289678,0
Papa Murphys Take N Bake Pizza,Limited-Service Restaurants,6636 Monticello Rd,Shawnee,Johnson,KS,66226,5426,36000,RFS420814,0
Papa Murphy's Take N Bake Pizza,Limited-Service Restaurants,2607 Central Ave,Dodge City,Ford,KS,67801,14285,14285,RFS357930,0
Papa Murphy's Take 'n' Bake Pizza,Limited-Service Restaurants,12272 Shwnee Mission Pkwy,Shawnee,Johnson,KS,66216,22293,22293,RFS304390,0
Papa Nana LLC,Full-Service Restaurants,1933 Carmel Dr,Lawrence,Douglas,KS,66047,3096,3096,RFS106177,0
Papa T'S,Limited-Service Restaurants,510 NW 2nd St APT 302,Abilene,Dickinson,KS,67410,3960,9000,RFS402797,0
Papa's Partners LLC,Limited-Service Restaurants,7630 State Ave,Kansas City,Wyandotte,KS,66112,6246,36000,RFS430397,0
Paradise Diner Pbj,Full-Service Restaurants,5501 W 135th St,Overland Park,Johnson,KS,66223,5495,33920,RFS220144,0
Paradise Donuts Coffeehouse,Limited-Service Restaurants,10607 W Maple St,Wichita,Sedgwick,KS,67209,2192,2192,RFS291682,0
Paraiso Mexican Restaurant,Full-Service Restaurants,115 W Front St,Minneola,Clark,KS,67865,2879,23744,RFS49354,0
Park Grounds Coffeehouse LLC,Limited-Service Restaurants,401 E Madison Ave,Derby,Sedgwick,KS,67037,27090,51000,RFS386264,0
PARK HALL EVENT & MEETING CENTER,Caterers,713 Osage Ave,Kansas City,Wyandotte,KS,66105,757,3392,RFS20691,0
Park Overland Kansas,Full-Service Restaurants,10100 College Blvd,Shawnee Mission,Johnson,KS,66210,53874,98368,RFS31538,0
Parker & Parker Restaurants LLC,Full-Service Restaurants,406 N Colorado Ave Unit B,Colwich,Sedgwick,KS,67030,2879,2879,RFS187216,0
Parkside Coffeehouse,Limited-Service Restaurants,8839 Lackman Rd,Lenexa,Johnson,KS,66219,24150,39000,RFS440270,0
Parsnipity Cafe,Full-Service Restaurants,830 N Denmark Ave,Wichita,Sedgwick,KS,67212,19122,44096,RFS264644,0
Pasta Jay's,Full-Service Restaurants,4310 Vine St,Hays,Ellis,KS,67601,21783,169600,RFS194547,0
Pat Place,Full-Service Restaurants,2245 W 133rd St,Carbondale,Osage,KS,66414,10112,33920,RFS125746,0
PB&j Robin LLC,Full-Service Restaurants,10220 W 87th St,Overland Park,Johnson,KS,66212,6985,30528,RFS33393,0
PB&j Robin LLC,Limited-Service Restaurants,9990 E 13th St N,Wichita,Sedgwick,KS,67206,603548,726000,RFS448319,0
PB&j Wichita LLC,Full-Service Restaurants,1900 N Rock Rd,Wichita,Sedgwick,KS,67206,41299,152640,RFS104083,0
Peach Wave Self Serve Frozen Yogurt,Limited-Service Restaurants,10096 E 13th St N Ste 100,Wichita,Sedgwick,KS,67206,15059,300000,RFS286715,0
Peachwave,Limited-Service Restaurants,1033 N Kansas Ave,Liberal,Seward,KS,67901,11490,24000,RFS289542,0
Peachwave,Limited-Service Restaurants,1110 N Campus Dr Ste B,Garden City,Finney,KS,67846,6730,27000,RFS295877,0
Pearl Asian,Full-Service Restaurants,18138 W 119th St,Olathe,Johnson,KS,66061,4468,20352,RFS99962,0
Pearl Oriental,Full-Service Restaurants,2025 SW Urish Rd Ste 107,Topeka,Shawnee,KS,66615,21197,47488,RFS112635,0
Pearson Avenue Cafe,Full-Service Restaurants,414 Pearson Ave,Waverly,Coffey,KS,66871,2786,20352,RFS189846,0
Pegahs Family Restaurant,Full-Service Restaurants,5354 Roberts St,Shawnee,Johnson,KS,66226,22293,40704,RFS217545,0
Pegah's Lenexa,Full-Service Restaurants,12122 W 87th Street Pkwy,Lenexa,Johnson,KS,66215,33439,61056,RFS56452,0
Pei WEI Asian Diner LLC,Full-Service Restaurants,2441 N Maize Rd,Wichita,Sedgwick,KS,67205,4061,27136,RFS134573,0
Pekarna LLC,Limited-Service Restaurants,17 N Main St,Caldwell,Sumner,KS,67022,8030,37312,RFS326755,0
Peking Express Inc,Full-Service Restaurants,728 E 12th Ave,Emporia,Lyon,KS,66801,8289,8289,RFS250315,0
Pellet Envy LLC,Full-Service Restaurants,2808 W 120th Ter,Shawnee Mission,Johnson,KS,66209,18577,33920,RFS147772,0
Penn Station East Coast Subs,Limited-Service Restaurants,8667 W 135th St,Overland Park,Johnson,KS,66223,8829,42000,RFS439290,0
